time,event,node,packet,noise
19.242482,COLLISION,9,,
19.244796,COLLISION,8,,
19.248182,COLLISION,6,,
19.249027,RX,0,257,0.395000
19.251474,COLLISION,3,,
19.258652,COLLISION,5,,
19.260489,COLLISION,4,,
19.261875,COLLISION,1,,
19.268195,RX,9,273,0.395000
19.269027,COLLISION,0,,
19.274208,TX,8,327,0.790000
19.278796,RX,8,313,0.395000
19.282790,COLLISION,0,,
19.282790,COLLISION,4,,
19.288195,COLLISION,9,,
19.296482,COLLISION,9,,
19.297954,COLLISION,3,,
19.305642,COLLISION,9,,
19.312652,COLLISION,5,,
19.314489,COLLISION,4,,
19.331954,RX,7,285,0.000000
19.352188,RX,2,285,0.000000
19.366652,COLLISION,5,,
19.368489,COLLISION,4,,
19.385954,RX,7,316,0.000000
19.390182,RX,6,285,0.000000
19.403875,RX,1,285,0.000000
19.406188,RX,2,316,0.000000
19.411027,RX,0,273,0.000000
19.430195,RX,9,327,0.000000
19.439954,RX,3,327,0.000000
19.439954,RX,7,327,0.000000
19.444182,RX,6,316,0.000000
19.457875,RX,1,316,0.000000
19.460188,RX,2,327,0.000000
19.465027,RX,0,285,0.000000
19.468066,TX,7,314,0.000000
19.498182,RX,6,327,0.000000
19.503360,TX,2,328,0.000000
19.508652,RX,5,316,0.000000
19.511875,RX,1,327,0.000000
19.519027,RX,0,316,0.000000
19.562652,RX,5,327,0.000000
19.571347,COLLISION,1,,
19.571347,COLLISION,3,,
19.573027,RX,0,327,0.000000
19.574538,TX,2,336,0.000000
19.624053,RX,2,314,0.000000
19.624053,RX,6,314,0.000000
19.633812,RX,8,314,0.000000
19.639334,COLLISION,0,,
19.639334,COLLISION,4,,
19.642525,COLLISION,1,,
19.642525,COLLISION,3,,
19.659347,RX,7,328,0.000000
19.685641,RX,6,328,0.000000
19.689340,RX,8,328,0.000000
19.692040,RX,5,314,0.000000
19.692040,RX,9,314,0.000000
19.713810,TX,9,338,0.395000
19.730525,RX,7,336,0.000000
19.741026,RX,5,328,0.000000
19.741026,RX,9,328,0.000000
19.755031,TX,1,280,0.000000
19.756819,RX,6,336,0.000000
19.758432,TX,3,266,0.000000
19.760517,RX,8,336,0.000000
19.767810,TX,9,339,0.000000
19.798512,RX,0,336,0.000000
19.798512,RX,4,336,0.000000
19.809031,TX,1,309,0.000000
19.812204,RX,5,336,0.000000
19.812204,RX,9,336,0.000000
19.826419,COLLISION,2,,
19.836178,COLLISION,4,,
19.836178,COLLISION,8,,
19.852713,COLLISION,7,,
19.853011,COLLISION,7,,
19.863031,TX,1,310,0.000000
19.863476,COLLISION,2,,
19.869797,RX,4,338,0.395000
19.869797,RX,8,338,0.395000
19.877018,COLLISION,2,,
19.891005,COLLISION,3,,
19.899789,RX,3,338,0.395000
19.903784,COLLISION,7,,
19.904698,COLLISION,8,,
19.907011,COLLISION,7,,
19.908098,COLLISION,6,,
19.911018,RX,0,280,0.000000
19.911018,RX,6,280,0.395000
19.914254,COLLISION,6,,
19.917031,TX,1,311,0.000000
19.931018,COLLISION,2,,
19.931018,COLLISION,6,,
19.937312,RX,5,280,0.000000
19.944411,RX,9,266,0.000000
19.945005,COLLISION,3,,
19.962393,COLLISION,0,,
19.965018,RX,0,309,0.395000
19.970930,COLLISION,5,,
19.971031,TX,1,330,0.790000
19.980476,COLLISION,5,,
19.982406,RX,1,266,0.395000
19.985018,COLLISION,0,,
19.985018,COLLISION,2,,
19.985018,COLLISION,6,,
19.989007,COLLISION,0,,
19.991312,RX,5,309,0.790000
20.011312,COLLISION,5,,
20.012628,RX,1,338,0.000000
20.025031,TX,1,331,0.395000
20.034476,COLLISION,5,,
20.039018,COLLISION,6,,
20.043007,COLLISION,0,,
20.043475,RX,4,280,0.000000
20.046698,RX,8,309,0.000000
20.049011,RX,7,310,0.000000
20.053850,RX,9,280,0.000000
20.066628,RX,1,339,0.000000
20.079031,TX,1,332,0.000000
20.087005,RX,3,310,0.000000
20.093018,COLLISION,0,,
20.097475,RX,4,309,0.000000
20.100698,RX,8,310,0.000000
20.103011,RX,7,311,0.000000
20.107850,RX,9,309,0.000000
20.127018,RX,2,330,0.000000
20.141005,RX,3,311,0.000000
20.151475,RX,4,310,0.000000
20.153312,RX,5,330,0.000000
20.154698,RX,8,311,0.000000
20.157011,RX,7,330,0.000000
20.161850,RX,9,310,0.000000
20.181018,RX,2,331,0.000000
20.181018,RX,6,331,0.000000
20.195005,RX,3,330,0.000000
20.205475,RX,4,311,0.000000
20.207312,RX,5,331,0.000000
20.208698,RX,8,330,0.000000
20.211011,RX,7,331,0.000000
20.215850,RX,9,311,0.000000
20.231175,TX,5,233,0.395000
20.235018,RX,0,332,0.000000
20.235018,RX,2,332,0.000000
20.235018,RX,6,332,0.000000
20.249005,RX,3,331,0.000000
20.259475,RX,4,330,0.000000
20.261312,RX,5,332,0.000000
20.262698,RX,8,331,0.000000
20.265011,RX,7,332,0.000000
20.269170,TX,3,268,0.395000
20.269850,RX,9,330,0.000000
20.285175,TX,5,236,0.000000
20.303005,RX,3,332,0.000000
20.313475,RX,4,331,0.000000
20.316698,RX,8,332,0.000000
20.323170,TX,3,272,0.000000
20.323850,RX,9,331,0.000000
20.339175,TX,5,237,0.000000
20.367148,COLLISION,7,,
20.367475,RX,4,332,0.000000
20.377170,TX,3,276,0.000000
20.377850,RX,9,332,0.000000
20.380841,COLLISION,2,,
20.387161,RX,0,233,0.000000
20.387161,RX,6,233,0.000000
20.391157,COLLISION,2,,
20.393175,TX,5,238,0.000000
20.405144,COLLISION,1,,
20.413455,RX,1,233,0.395000
20.417451,COLLISION,7,,
20.418836,COLLISION,6,,
20.421148,COLLISION,7,,
20.431170,TX,3,286,0.000000
20.431618,COLLISION,8,,
20.433455,COLLISION,1,,
20.434916,RX,4,268,0.000000
20.434916,RX,8,268,0.395000
20.441161,RX,0,236,0.000000
20.441161,RX,6,236,0.395000
20.445157,COLLISION,2,,
20.447175,TX,5,239,0.000000
20.454916,COLLISION,8,,
20.455150,RX,9,268,0.000000
20.459144,COLLISION,1,,
20.461161,COLLISION,6,,
20.472836,COLLISION,6,,
20.473131,COLLISION,0,,
20.475148,COLLISION,7,,
20.485170,TX,3,306,0.000000
20.485618,COLLISION,8,,
20.488841,COLLISION,2,,
20.488916,RX,4,272,0.000000
20.495161,RX,0,237,0.395000
20.497841,COLLISION,9,,
20.499157,COLLISION,2,,
20.501175,TX,5,247,0.000000
20.508916,COLLISION,4,,
20.509150,RX,9,272,0.395000
20.513144,COLLISION,1,,
20.515161,COLLISION,0,,
20.525451,COLLISION,7,,
20.526836,COLLISION,6,,
20.527131,COLLISION,0,,
20.529148,COLLISION,7,,
20.529150,COLLISION,9,,
20.531673,RX,3,233,0.000000
20.539170,TX,3,312,0.000000
20.539618,COLLISION,8,,
20.541455,COLLISION,1,,
20.542916,RX,4,276,0.395000
20.551841,COLLISION,9,,
20.553157,COLLISION,2,,
20.555175,TX,5,248,0.395000
20.560371,COLLISION,4,,
20.562916,COLLISION,4,,
20.562916,COLLISION,8,,
20.567144,COLLISION,1,,
20.569161,COLLISION,6,,
20.569668,RX,5,268,0.000000
20.580836,COLLISION,6,,
20.581131,COLLISION,0,,
20.583148,COLLISION,7,,
20.585673,RX,3,236,0.000000
20.593618,COLLISION,8,,
20.596841,COLLISION,2,,
20.605841,COLLISION,9,,
20.607157,COLLISION,2,,
20.609175,TX,5,249,0.395000
20.616916,COLLISION,4,,
20.621144,COLLISION,1,,
20.623161,COLLISION,0,,
20.623668,RX,5,272,0.000000
20.633451,COLLISION,7,,
20.634836,COLLISION,6,,
20.635131,COLLISION,0,,
20.637148,COLLISION,7,,
20.637150,COLLISION,9,,
20.639673,RX,3,237,0.000000
20.647618,COLLISION,8,,
20.649455,COLLISION,1,,
20.659841,COLLISION,9,,
20.663175,TX,5,283,0.395000
20.668371,COLLISION,4,,
20.675144,COLLISION,1,,
20.677161,COLLISION,6,,
20.677668,RX,5,276,0.000000
20.688836,COLLISION,6,,
20.689131,COLLISION,0,,
20.693673,RX,3,238,0.000000
20.701618,COLLISION,8,,
20.717175,TX,5,292,0.395000
20.731161,COLLISION,0,,
20.731668,RX,5,286,0.000000
20.737470,TX,7,359,0.395000
20.738841,RX,2,247,0.000000
20.743131,COLLISION,0,,
20.747673,RX,3,239,0.000000
20.771175,TX,5,303,0.395000
20.779148,RX,7,248,0.000000
20.785668,RX,5,306,0.000000
20.791455,RX,1,249,0.000000
20.792841,RX,2,248,0.000000
20.801673,RX,3,247,0.000000
20.801841,RX,9,239,0.000000
20.805457,COLLISION,6,,
20.810371,RX,4,239,0.000000
20.812841,COLLISION,2,,
20.815216,COLLISION,8,,
20.819161,RX,6,283,0.395000
20.825175,TX,5,304,0.395000
20.831751,COLLISION,3,,
20.833148,RX,7,249,0.000000
20.835450,COLLISION,1,,
20.839161,COLLISION,6,,
20.839668,RX,5,312,0.000000
20.843618,RX,8,248,0.395000
20.845455,RX,1,283,0.395000
20.846841,RX,2,249,0.395000
20.855673,RX,3,248,0.395000
20.855841,RX,9,247,0.000000
20.863618,COLLISION,8,,
20.864371,RX,4,247,0.000000
20.865455,COLLISION,1,,
20.866841,COLLISION,2,,
20.873161,RX,0,292,0.000000
20.875673,COLLISION,3,,
20.875841,COLLISION,9,,
20.887148,RX,7,283,0.000000
20.891815,COLLISION,4,,
20.893161,COLLISION,0,,
20.909841,RX,9,248,0.395000
20.918371,RX,4,248,0.395000
20.927161,RX,0,303,0.395000
20.929841,COLLISION,9,,
20.938371,COLLISION,4,,
20.941148,RX,7,292,0.000000
20.961444,RX,5,359,0.000000
20.981161,RX,6,304,0.000000
20.995148,RX,7,303,0.000000
21.005618,RX,8,292,0.000000
21.007455,RX,1,304,0.000000
21.008841,RX,2,303,0.000000
21.017673,RX,3,292,0.000000
21.049148,RX,7,304,0.000000
21.059618,RX,8,303,0.000000
21.062841,RX,2,304,0.000000
21.066207,TX,0,337,0.000000
21.071673,RX,3,303,0.000000
21.071841,RX,9,292,0.000000
21.080371,RX,4,292,0.000000
21.088197,TX,6,345,0.000000
21.113618,RX,8,304,0.000000
21.120207,TX,0,357,0.000000
21.125673,RX,3,304,0.000000
21.125841,RX,9,303,0.000000
21.134371,RX,4,303,0.000000
21.142197,TX,6,348,0.000000
21.147543,TX,4,315,0.395000
21.156184,COLLISION,1,,
21.156184,COLLISION,5,,
21.159387,TX,8,340,0.000000
21.161192,TX,2,341,0.000000
21.174207,TX,0,358,0.000000
21.179841,RX,9,304,0.000000
21.188194,COLLISION,1,,
21.188194,COLLISION,5,,
21.188371,RX,4,304,0.000000
21.196197,TX,6,350,0.000000
21.201543,TX,4,317,0.000000
21.202181,COLLISION,2,,
21.210184,COLLISION,1,,
21.210184,COLLISION,5,,
21.213387,TX,8,346,0.000000
21.215192,TX,2,342,0.395000
21.220552,COLLISION,7,,
21.227374,COLLISION,9,,
21.229179,COLLISION,3,,
21.229179,COLLISION,7,,
21.236478,COLLISION,2,,
21.237133,COLLISION,3,,
21.237133,COLLISION,7,,
21.237863,COLLISION,3,,
21.241824,COLLISION,8,,
21.242194,COLLISION,1,,
21.244184,RX,7,345,1.185000
21.250197,TX,6,351,0.395000
21.252187,RX,6,337,0.000000
21.256181,COLLISION,2,,
21.257367,COLLISION,2,,
21.264184,COLLISION,1,,
21.264184,COLLISION,5,,
21.264184,COLLISION,7,,
21.269192,TX,2,343,1.580000
21.269530,COLLISION,9,,
21.270168,COLLISION,3,,
21.274177,RX,0,345,0.000000
21.274552,COLLISION,7,,
21.278171,COLLISION,8,,
21.279289,COLLISION,3,,
21.281374,COLLISION,9,,
21.283179,COLLISION,1,,
21.283179,COLLISION,3,,
21.283179,COLLISION,7,,
21.288641,COLLISION,9,,
21.290478,COLLISION,2,,
21.291133,COLLISION,3,,
21.291133,COLLISION,7,,
21.291863,COLLISION,3,,
21.295824,COLLISION,8,,
21.297165,COLLISION,0,,
21.297165,COLLISION,4,,
21.300695,COLLISION,4,,
21.304197,TX,6,352,0.790000
21.306187,RX,6,357,0.395000
21.307668,COLLISION,4,,
21.309054,COLLISION,1,,
21.310181,COLLISION,2,,
21.310858,COLLISION,5,,
21.311367,COLLISION,2,,
21.312171,RX,8,345,1.185000
21.313171,COLLISION,8,,
21.318184,COLLISION,5,,
21.318184,COLLISION,7,,
21.323192,TX,2,344,1.185000
21.328177,RX,0,348,0.395000
21.328552,COLLISION,7,,
21.331026,COLLISION,8,,
21.332171,COLLISION,8,,
21.332874,COLLISION,4,,
21.337179,COLLISION,1,,
21.337179,COLLISION,3,,
21.337179,COLLISION,7,,
21.337517,COLLISION,2,,
21.341404,COLLISION,9,,
21.342641,COLLISION,9,,
21.343472,RX,6,341,0.790000
21.344478,COLLISION,2,,
21.345863,COLLISION,3,,
21.347987,COLLISION,1,,
21.348177,COLLISION,0,,
21.351165,COLLISION,0,,
21.354695,COLLISION,4,,
21.355888,COLLISION,7,,
21.358197,TX,6,353,1.185000
21.360187,RX,6,358,0.790000
21.363054,COLLISION,1,,
21.363472,COLLISION,6,,
21.364858,COLLISION,5,,
21.364858,COLLISION,9,,
21.370206,COLLISION,0,,
21.372184,COLLISION,1,,
21.372184,COLLISION,5,,
21.372184,COLLISION,7,,
21.377192,TX,2,354,0.790000
21.378168,COLLISION,3,,
21.383361,RX,6,340,0.790000
21.385026,COLLISION,8,,
21.386171,COLLISION,8,,
21.386874,COLLISION,4,,
21.391179,COLLISION,1,,
21.391179,COLLISION,3,,
21.395404,COLLISION,9,,
21.396641,COLLISION,9,,
21.397472,RX,6,342,0.790000
21.399863,COLLISION,3,,
21.401987,COLLISION,1,,
21.405165,COLLISION,0,,
21.405165,COLLISION,4,,
21.408695,COLLISION,4,,
21.413831,COLLISION,5,,
21.414041,COLLISION,6,,
21.414210,COLLISION,0,,
21.417472,COLLISION,6,,
21.418858,COLLISION,5,,
21.421171,COLLISION,8,,
21.422740,COLLISION,5,,
21.424206,COLLISION,0,,
21.426184,COLLISION,5,,
21.426184,COLLISION,7,,
21.431192,TX,2,355,0.000000
21.440171,COLLISION,8,,
21.445179,COLLISION,1,,
21.445179,COLLISION,7,,
21.449404,COLLISION,9,,
21.450641,COLLISION,9,,
21.453863,COLLISION,3,,
21.456177,COLLISION,0,,
21.459165,COLLISION,0,,
21.459165,COLLISION,4,,
21.462695,COLLISION,4,,
21.468210,COLLISION,0,,
21.472858,COLLISION,9,,
21.476740,COLLISION,5,,
21.485192,TX,2,356,0.395000
21.486478,RX,2,352,0.000000
21.494171,COLLISION,8,,
21.499179,COLLISION,1,,
21.499179,COLLISION,3,,
21.504641,COLLISION,9,,
21.507863,COLLISION,3,,
21.513165,COLLISION,4,,
21.516695,COLLISION,4,,
21.526858,COLLISION,5,,
21.529171,COLLISION,8,,
21.539192,TX,2,371,0.395000
21.540478,RX,2,353,0.000000
21.558641,COLLISION,9,,
21.559472,RX,6,354,0.000000
21.570695,COLLISION,4,,
21.580858,COLLISION,9,,
21.587179,RX,7,355,0.000000
21.593192,TX,2,373,0.000000
21.600200,TX,3,368,0.395000
21.601165,RX,0,354,0.000000
21.613472,RX,6,355,0.000000
21.617336,TX,0,378,0.395000
21.621165,COLLISION,4,,
21.641179,RX,1,356,0.000000
21.641179,RX,3,356,0.000000
21.641179,RX,7,356,0.000000
21.647192,TX,2,374,0.000000
21.654200,TX,3,369,0.395000
21.655165,RX,0,355,0.000000
21.667472,RX,6,356,0.000000
21.668858,RX,5,355,0.000000
21.671171,RX,8,356,0.000000
21.677946,COLLISION,4,,
21.677946,COLLISION,8,,
21.685323,COLLISION,1,,
21.688858,COLLISION,5,,
21.691171,COLLISION,8,,
21.694481,COLLISION,7,,
21.695179,RX,1,371,0.395000
21.695179,RX,3,371,0.000000
21.695179,RX,7,371,0.395000
21.698180,COLLISION,9,,
21.708200,TX,3,377,0.395000
21.709165,RX,0,356,0.000000
21.715179,COLLISION,1,,
21.715179,COLLISION,7,,
21.715316,COLLISION,6,,
21.721472,RX,6,371,0.395000
21.722858,RX,5,356,0.395000
21.722858,RX,9,356,0.395000
21.729165,COLLISION,4,,
21.731946,COLLISION,4,,
21.736174,COLLISION,1,,
21.741472,COLLISION,6,,
21.742858,COLLISION,5,,
21.742858,COLLISION,9,,
21.745171,COLLISION,8,,
21.748481,COLLISION,7,,
21.749179,RX,3,373,0.000000
21.749867,COLLISION,6,,
21.752180,COLLISION,9,,
21.753310,COLLISION,2,,
21.756187,RX,2,368,0.395000
21.763165,RX,0,371,0.000000
21.776187,COLLISION,2,,
21.785946,COLLISION,4,,
21.785946,COLLISION,8,,
21.802481,COLLISION,7,,
21.803179,RX,3,374,0.000000
21.804161,COLLISION,0,,
21.806180,COLLISION,9,,
21.812699,COLLISION,5,,
21.817165,RX,0,373,0.395000
21.858161,COLLISION,0,,
21.866699,COLLISION,5,,
21.878174,RX,1,369,0.000000
21.891867,RX,6,369,0.000000
21.909297,RX,3,378,0.000000
21.916154,RX,8,378,0.000000
21.932174,RX,1,377,0.000000
21.945867,RX,6,377,0.000000
21.972003,RX,4,378,0.000000
21.980533,RX,9,378,0.000000
22.000161,RX,0,377,0.000000
22.008699,RX,5,377,0.000000
22.063375,TX,1,360,0.000000
22.101835,TX,6,370,0.000000
22.117375,TX,1,372,0.000000
22.118398,TX,4,319,0.000000
22.155835,TX,6,376,0.000000
22.169822,COLLISION,5,,
22.169822,COLLISION,7,,
22.172398,TX,4,326,0.000000
22.190034,TX,8,347,0.000000
22.196116,COLLISION,2,,
22.199349,COLLISION,3,,
22.199815,COLLISION,0,,
22.209835,TX,6,381,0.395000
22.211656,COLLISION,5,,
22.213042,COLLISION,8,,
22.215355,COLLISION,7,,
22.219362,RX,0,360,0.395000
22.219362,RX,2,360,0.395000
22.219362,RX,6,360,0.000000
22.223822,COLLISION,5,,
22.223822,COLLISION,7,,
22.226398,TX,4,333,0.000000
22.250116,COLLISION,2,,
22.250144,COLLISION,3,,
22.251502,COLLISION,3,,
22.253349,COLLISION,3,,
22.253815,COLLISION,0,,
22.254372,COLLISION,2,,
22.257822,RX,1,370,0.000000
22.258021,COLLISION,9,,
22.263835,TX,6,382,0.395000
22.267042,COLLISION,8,,
22.267780,COLLISION,3,,
22.272743,COLLISION,7,,
22.273362,RX,6,372,0.000000
22.274194,COLLISION,9,,
22.274385,RX,9,319,0.790000
22.277822,COLLISION,7,,
22.280398,TX,4,361,0.000000
22.291809,COLLISION,8,,
22.294385,COLLISION,9,,
22.300679,RX,8,319,1.185000
22.302279,COLLISION,9,,
22.304116,COLLISION,2,,
22.305502,COLLISION,3,,
22.308372,COLLISION,2,,
22.311822,RX,1,376,0.000000
22.317819,COLLISION,4,,
22.317835,TX,6,383,0.000000
22.318842,COLLISION,1,,
22.320679,COLLISION,8,,
22.326743,COLLISION,7,,
22.328194,COLLISION,9,,
22.330897,COLLISION,6,,
22.331822,COLLISION,1,,
22.331822,COLLISION,7,,
22.339700,COLLISION,1,,
22.351819,RX,4,360,0.790000
22.356279,COLLISION,9,,
22.358116,COLLISION,2,,
22.358144,COLLISION,3,,
22.359502,COLLISION,3,,
22.362372,COLLISION,2,,
22.365822,RX,5,381,0.000000
22.368334,COLLISION,4,,
22.384897,COLLISION,6,,
22.385065,COLLISION,0,,
22.385822,COLLISION,1,,
22.385822,COLLISION,7,,
22.390478,COLLISION,5,,
22.393595,COLLISION,5,,
22.395815,RX,0,381,0.395000
22.400852,COLLISION,0,,
22.410279,COLLISION,9,,
22.415815,COLLISION,0,,
22.416372,COLLISION,2,,
22.419822,RX,5,382,0.790000
22.426842,COLLISION,1,,
22.433809,RX,8,381,0.395000
22.434743,COLLISION,7,,
22.439065,COLLISION,0,,
22.447595,COLLISION,5,,
22.462679,RX,8,361,0.395000
22.487809,RX,8,382,0.000000
22.501502,RX,3,382,0.000000
22.510334,RX,4,381,0.000000
22.526897,RX,6,333,0.000000
22.541809,RX,8,383,0.000000
22.552279,RX,9,382,0.000000
22.555502,RX,3,383,0.000000
22.564334,RX,4,382,0.000000
22.568842,RX,1,361,0.000000
22.580897,RX,6,361,0.000000
22.581065,RX,0,333,0.000000
22.589595,RX,5,333,0.000000
22.606279,RX,9,383,0.000000
22.612040,TX,4,362,0.395000
22.618334,RX,4,383,0.000000
22.623594,TX,7,365,0.000000
22.635065,RX,0,361,0.000000
22.643595,RX,5,361,0.000000
22.666040,TX,4,363,0.000000
22.677594,TX,7,366,0.000000
22.706321,COLLISION,8,,
22.717875,COLLISION,3,,
22.720040,TX,4,384,0.000000
22.731594,TX,7,367,0.000000
22.743786,COLLISION,3,,
22.748014,COLLISION,2,,
22.755340,COLLISION,8,,
22.759568,COLLISION,9,,
22.760321,COLLISION,8,,
22.768027,RX,9,362,0.395000
22.771875,COLLISION,3,,
22.779581,RX,2,365,0.395000
22.779581,RX,6,365,0.000000
22.788027,COLLISION,9,,
22.799581,COLLISION,2,,
22.802014,COLLISION,2,,
22.809574,RX,1,365,0.000000
22.812484,COLLISION,1,,
22.813568,COLLISION,9,,
22.814321,COLLISION,8,,
22.824539,COLLISION,6,,
22.825875,COLLISION,3,,
22.829574,COLLISION,1,,
22.833581,RX,6,366,0.395000
22.847568,RX,5,365,0.000000
22.848776,TX,2,390,0.000000
22.854385,RX,7,362,0.000000
22.865938,RX,0,365,0.000000
22.865938,RX,4,365,0.000000
22.878539,COLLISION,6,,
22.885938,COLLISION,0,,
22.887237,COLLISION,5,,
22.901568,RX,5,366,0.395000
22.908385,RX,7,363,0.000000
22.916763,COLLISION,7,,
22.919938,RX,0,366,0.395000
22.919938,RX,4,366,0.000000
22.920484,COLLISION,1,,
22.932707,COLLISION,0,,
22.941237,COLLISION,5,,
22.943057,COLLISION,6,,
22.944014,RX,2,384,0.000000
22.954484,RX,1,363,0.395000
22.955568,RX,9,367,0.000000
22.973938,RX,4,367,0.000000
22.986707,COLLISION,0,,
22.998442,COLLISION,5,,
23.004763,RX,3,390,0.000000
23.016544,TX,3,386,0.000000
23.034755,RX,8,390,0.000000
23.070544,TX,3,387,0.000000
23.072750,RX,4,390,0.000000
23.086442,RX,9,390,0.000000
23.124544,TX,3,389,0.000000
23.126983,TX,6,396,0.000000
23.140911,TX,8,364,0.395000
23.172531,RX,2,386,0.000000
23.178544,TX,3,398,0.000000
23.182290,RX,4,386,0.000000
23.182290,RX,8,386,0.000000
23.193511,TX,0,385,0.000000
23.194911,TX,8,375,0.395000
23.194970,COLLISION,1,,
23.194970,COLLISION,7,,
23.198825,RX,7,386,0.395000
23.202523,RX,9,386,0.000000
23.206517,COLLISION,1,,
23.208898,COLLISION,9,,
23.218657,COLLISION,7,,
23.218825,COLLISION,7,,
23.221264,COLLISION,2,,
23.222523,COLLISION,9,,
23.224963,COLLISION,0,,
23.226531,RX,2,387,0.395000
23.229042,COLLISION,5,,
23.232544,TX,3,400,0.000000
23.235192,COLLISION,4,,
23.236290,RX,4,387,0.395000
23.236290,RX,8,387,0.000000
23.238891,COLLISION,2,,
23.246531,COLLISION,2,,
23.254210,RX,6,386,0.000000
23.254449,TX,0,402,0.395000
23.256290,COLLISION,4,,
23.261498,COLLISION,1,,
23.261498,COLLISION,5,,
23.262957,COLLISION,8,,
23.272825,COLLISION,7,,
23.274504,COLLISION,0,,
23.276523,COLLISION,9,,
23.276885,COLLISION,6,,
23.289192,COLLISION,4,,
23.290290,RX,8,389,0.395000
23.290577,COLLISION,1,,
23.291490,COLLISION,6,,
23.300531,COLLISION,2,,
23.306657,RX,3,364,0.000000
23.308210,RX,6,387,0.790000
23.310290,COLLISION,8,,
23.314517,COLLISION,1,,
23.322436,COLLISION,1,,
23.322436,COLLISION,5,,
23.326825,COLLISION,7,,
23.327427,COLLISION,9,,
23.328210,COLLISION,6,,
23.329485,COLLISION,2,,
23.330523,COLLISION,9,,
23.330885,COLLISION,6,,
23.337042,COLLISION,5,,
23.339481,COLLISION,4,,
23.341355,COLLISION,5,,
23.344577,COLLISION,1,,
23.347855,COLLISION,7,,
23.351729,COLLISION,0,,
23.352429,COLLISION,6,,
23.360657,RX,3,375,0.395000
23.364649,RX,3,396,0.000000
23.382504,COLLISION,0,,
23.395355,COLLISION,5,,
23.405729,COLLISION,0,,
23.445042,COLLISION,5,,
23.456517,RX,1,400,0.000000
23.470210,RX,6,400,0.000000
23.478423,RX,2,402,0.000000
23.485472,RX,3,385,0.000000
23.492329,RX,8,385,0.000000
23.496794,RX,7,402,0.000000
23.521845,TX,0,404,0.395000
23.524504,RX,0,400,0.000000
23.537480,TX,6,403,0.000000
23.546410,RX,3,402,0.000000
23.548177,RX,4,385,0.000000
23.553268,RX,8,402,0.000000
23.556708,RX,9,385,0.000000
23.605467,COLLISION,1,,
23.605467,COLLISION,5,,
23.609116,RX,4,402,0.000000
23.617646,RX,9,402,0.000000
23.657819,COLLISION,2,,
23.693467,RX,7,403,0.000000
23.707824,RX,6,404,0.000000
23.723460,RX,0,403,0.000000
23.725806,COLLISION,3,,
23.761454,RX,8,403,0.000000
23.764189,RX,7,404,0.000000
23.788511,COLLISION,4,,
23.820663,RX,8,404,0.000000
23.825924,RX,9,403,0.000000
23.885042,RX,9,404,0.000000
23.958106,TX,9,379,0.000000
24.012106,TX,9,388,0.000000
24.077745,TX,8,411,0.395000
24.099061,TX,0,413,0.000000
24.114093,RX,4,379,0.000000
24.114093,RX,8,379,0.000000
24.131745,TX,8,412,0.395000
24.144085,RX,3,379,0.000000
24.153061,TX,0,414,0.000000
24.155491,COLLISION,7,,
24.168093,RX,4,388,0.000000
24.168093,RX,8,388,0.000000
24.168924,COLLISION,1,,
24.175724,COLLISION,2,,
24.182079,RX,7,379,0.395000
24.195772,RX,2,379,0.395000
24.197040,COLLISION,6,,
24.198085,RX,3,388,0.000000
24.209491,COLLISION,7,,
24.212550,COLLISION,6,,
24.213718,COLLISION,6,,
24.221048,COLLISION,1,,
24.222924,COLLISION,1,,
24.224772,COLLISION,5,,
24.227411,COLLISION,1,,
24.229724,COLLISION,2,,
24.233732,RX,9,411,0.000000
24.235035,COLLISION,2,,
24.243491,RX,3,411,0.000000
24.255048,RX,5,413,0.395000
24.260026,RX,4,411,0.000000
24.267718,COLLISION,6,,
24.278189,COLLISION,5,,
24.278772,COLLISION,5,,
24.287732,RX,9,412,0.000000
24.288563,COLLISION,0,,
24.297491,RX,3,412,0.000000
24.314026,RX,4,412,0.000000
24.321303,RX,0,379,0.395000
24.325114,TX,4,395,0.000000
24.341405,RX,7,413,0.000000
24.342563,COLLISION,0,,
24.369411,RX,1,412,0.000000
24.377035,RX,2,414,0.000000
24.379114,TX,4,406,0.000000
24.391021,RX,3,413,0.000000
24.393100,COLLISION,9,,
24.395405,RX,7,414,0.000000
24.397879,RX,8,413,0.000000
24.411927,TX,5,320,0.395000
24.420189,RX,5,412,0.000000
24.428258,COLLISION,9,,
24.433114,TX,4,408,0.395000
24.445021,RX,3,414,0.000000
24.447100,COLLISION,9,,
24.451879,RX,8,414,0.000000
24.453727,RX,4,413,0.000000
24.465927,TX,5,321,0.000000
24.487114,TX,4,410,0.395000
24.490860,RX,3,395,0.000000
24.507394,RX,8,395,0.000000
24.507727,RX,4,414,0.000000
24.519927,TX,5,322,0.000000
24.525558,COLLISION,1,,
24.537612,COLLISION,6,,
24.544860,RX,3,406,0.000000
24.547901,COLLISION,7,,
24.549087,RX,2,395,0.000000
24.560208,COLLISION,1,,
24.561394,RX,8,406,0.000000
24.567458,RX,7,395,0.395000
24.567914,RX,0,320,0.000000
24.567914,RX,6,320,0.395000
24.569087,COLLISION,2,,
24.573927,TX,5,329,0.000000
24.579558,COLLISION,1,,
24.587458,COLLISION,7,,
24.587914,COLLISION,6,,
24.589100,RX,9,408,0.000000
24.591612,COLLISION,6,,
24.591780,COLLISION,0,,
24.598860,RX,3,408,0.000000
